time	1-T	2-T	3-T	4-T
2021-12-05T15:00:56.903Z	69	934	178	933
2021-12-05T15:01:16.907Z	42	920	192	939
2021-12-05T15:01:36.907Z	23	903	208	946
2021-12-05T15:01:56.921Z	10	887	222	952
2021-12-05T15:02:16.936Z	2	869	237	958
2021-12-05T15:02:36.939Z	0	848	255	963
2021-12-05T15:02:56.953Z	5	828	270	968
2021-12-05T15:03:16.961Z	15	808	286	973
2021-12-05T15:03:36.970Z	32	784	303	977
2021-12-05T15:03:56.973Z	54	761	321	981
2021-12-05T15:04:16.979Z	81	738	338	985
2021-12-05T15:04:36.984Z	116	711	355	988
2021-12-05T15:04:56.985Z	153	687	374	991
2021-12-05T15:05:16.998Z	193	662	391	993
2021-12-05T15:05:37.002Z	243	633	409	995
2021-12-05T15:05:57.011Z	290	607	429	997
2021-12-05T15:06:17.016Z	340	581	446	998
2021-12-05T15:06:37.023Z	397	551	464	999
2021-12-05T15:06:57.026Z	450	525	484	1000
2021-12-05T15:07:17.036Z	504	498	502	1000
2021-12-05T15:07:37.037Z	563	471	520	1000
2021-12-05T15:07:57.038Z	616	441	540	999
2021-12-05T15:08:17.046Z	667	415	557	998
2021-12-05T15:08:37.055Z	722	388	575	997
2021-12-05T15:08:57.070Z	769	359	595	995
2021-12-05T15:09:17.078Z	813	334	612	993
2021-12-05T15:09:37.081Z	857	309	630	990
2021-12-05T15:09:57.085Z	892	282	649	988
2021-12-05T15:10:17.091Z	923	258	666	984
2021-12-05T15:10:37.095Z	952	235	682	980
2021-12-05T15:10:57.100Z	972	210	701	977
2021-12-05T15:11:17.110Z	987	189	717	972
2021-12-05T15:11:37.114Z	996	168	733	967
2021-12-05T15:11:57.125Z	1000	146	749	962
2021-12-05T15:12:17.139Z	997	128	766	956
2021-12-05T15:12:37.143Z	989	110	781	951
2021-12-05T15:12:57.147Z	973	92	795	945
2021-12-05T15:13:17.162Z	952	78	811	938
2021-12-05T15:13:37.164Z	927	64	825	931
2021-12-05T15:13:57.177Z	893	50	838	924
2021-12-05T15:14:17.190Z	858	39	853	916
2021-12-05T15:14:37.191Z	818	29	865	909
2021-12-05T15:14:57.191Z	770	20	877	901
2021-12-05T15:15:17.198Z	723	13	890	892
2021-12-05T15:15:37.209Z	674	8	901	883
2021-12-05T15:15:57.221Z	617	4	911	874
2021-12-05T15:16:17.225Z	564	1	922	865
2021-12-05T15:16:37.233Z	510	0	932	855
2021-12-05T15:16:57.240Z	451	0	940	845
2021-12-05T15:17:17.240Z	398	3	949	836
2021-12-05T15:17:37.252Z	346	6	957	824
2021-12-05T15:17:57.252Z	296	11	964	814
2021-12-05T15:18:17.258Z	243	18	971	803
2021-12-05T15:18:37.260Z	199	26	977	791
2021-12-05T15:18:57.267Z	158	35	982	780
2021-12-05T15:19:17.281Z	117	47	986	769
2021-12-05T15:19:37.288Z	85	59	990	757
2021-12-05T15:19:57.298Z	57	72	994	745
2021-12-05T15:20:17.303Z	33	89	996	733
2021-12-05T15:20:37.317Z	16	104	998	720
2021-12-05T15:20:57.330Z	6	121	999	708
2021-12-05T15:21:17.342Z	0	142	1000	696
2021-12-05T15:21:37.345Z	2	161	1000	682
2021-12-05T15:21:57.355Z	9	181	999	669
2021-12-05T15:22:17.365Z	23	205	998	656
2021-12-05T15:22:37.370Z	42	227	995	642
2021-12-05T15:22:57.372Z	66	249	992	629
2021-12-05T15:23:17.376Z	99	273	989	616
2021-12-05T15:23:37.384Z	133	300	984	603
2021-12-05T15:23:57.387Z	171	325	980	589
2021-12-05T15:24:17.389Z	218	350	974	575
2021-12-05T15:24:37.399Z	264	379	968	562
2021-12-05T15:24:57.412Z	313	405	961	547
2021-12-05T15:25:17.419Z	369	432	954	534
2021-12-05T15:25:37.423Z	422	461	945	520
2021-12-05T15:25:57.438Z	475	488	937	506
2021-12-05T15:26:17.452Z	529	515	928	492
2021-12-05T15:26:37.467Z	588	545	917	479
2021-12-05T15:26:57.472Z	640	571	907	464
2021-12-05T15:27:17.486Z	691	598	896	450
2021-12-05T15:27:37.494Z	745	627	885	437
2021-12-05T15:27:57.505Z	790	653	872	422
2021-12-05T15:28:17.508Z	832	678	860	409
2021-12-05T15:28:37.518Z	874	705	847	396
2021-12-05T15:28:57.533Z	907	730	833	381
2021-12-05T15:29:17.536Z	936	753	819	368
2021-12-05T15:29:37.544Z	962	778	805	356
2021-12-05T15:29:57.553Z	980	800	789	343
2021-12-05T15:30:17.560Z	992	821	774	329
2021-12-05T15:30:37.567Z	999	842	759	316
2021-12-05T15:30:57.581Z	999	863	742	304
2021-12-05T15:31:17.584Z	994	881	726	290
2021-12-05T15:31:37.586Z	982	898	710	278
2021-12-05T15:31:57.591Z	963	915	694	266
2021-12-05T15:32:17.597Z	941	929	675	253
2021-12-05T15:32:37.599Z	913	942	658	241
2021-12-05T15:32:57.606Z	876	956	641	230
2021-12-05T15:33:17.618Z	838	966	622	219
2021-12-05T15:33:37.627Z	797	975	604	206
2021-12-05T15:33:57.642Z	751	983	587	195
2021-12-05T15:34:17.649Z	697	989	569	185
2021-12-05T15:34:37.651Z	647	995	549	174
2021-12-05T15:34:57.655Z	595	998	531	163
2021-12-05T15:35:17.664Z	536	1000	513	153
2021-12-05T15:35:37.678Z	481	1000	495	144
2021-12-05T15:35:57.686Z	427	999	475	133
2021-12-05T15:36:17.686Z	374	996	457	124
2021-12-05T15:36:37.695Z	322	992	439	115
2021-12-05T15:36:57.710Z	267	986	421	107
2021-12-05T15:37:17.718Z	221	978	403	99
2021-12-05T15:37:37.724Z	177	969	384	90
2021-12-05T15:37:57.734Z	138	959	366	82
2021-12-05T15:38:17.737Z	103	948	349	75
2021-12-05T15:38:37.750Z	69	935	332	68
2021-12-05T15:38:57.756Z	44	920	313	61
2021-12-05T15:39:17.770Z	25	904	296	54
2021-12-05T15:39:37.779Z	11	888	280	48
2021-12-05T15:39:57.781Z	2	870	264	43
2021-12-05T15:40:17.793Z	0	849	246	37
2021-12-05T15:40:37.800Z	4	829	231	32
2021-12-05T15:40:57.809Z	14	809	216	27
2021-12-05T15:41:17.810Z	30	787	201	23
2021-12-05T15:41:37.812Z	54	762	187	19
2021-12-05T15:41:57.820Z	81	738	171	15
2021-12-05T15:42:17.830Z	113	714	158	12
2021-12-05T15:42:37.842Z	149	689	145	9
2021-12-05T15:42:57.848Z	194	664	133	7
2021-12-05T15:43:17.862Z	239	635	119	5
2021-12-05T15:43:37.865Z	287	609	108	3
2021-12-05T15:43:57.875Z	337	582	97	2
2021-12-05T15:44:17.887Z	395	556	87	1
2021-12-05T15:44:37.896Z	448	526	76	0
2021-12-05T15:44:57.910Z	502	498	66	0
2021-12-05T15:45:17.925Z	556	471	58	0
2021-12-05T15:45:37.926Z	616	444	49	1
2021-12-05T15:45:57.929Z	667	415	42	2
2021-12-05T15:46:17.931Z	717	388	34	3
2021-12-05T15:46:37.942Z	765	362	28	5
2021-12-05T15:46:57.956Z	809	336	22	7
2021-12-05T15:47:17.962Z	854	308	17	9
2021-12-05T15:47:37.966Z	890	283	13	13
2021-12-05T15:47:57.975Z	922	259	9	16
2021-12-05T15:48:17.983Z	948	236	6	19
2021-12-05T15:48:37.984Z	972	213	3	23
2021-12-05T15:48:57.999Z	987	189	1	28
2021-12-05T15:49:18.007Z	996	168	0	33
2021-12-05T15:49:38.023Z	1000	148	0	38
2021-12-05T15:49:58.031Z	997	130	0	43
2021-12-05T15:50:18.032Z	988	110	1	49
2021-12-05T15:50:38.035Z	974	94	3	55
2021-12-05T15:50:58.042Z	954	78	5	62
2021-12-05T15:51:18.049Z	928	65	8	68
2021-12-05T15:51:38.052Z	894	52	12	75
2021-12-05T15:51:58.056Z	859	39	17	83
2021-12-05T15:52:18.056Z	819	29	21	91
2021-12-05T15:52:38.067Z	775	21	27	99
2021-12-05T15:52:58.079Z	723	14	33	107
2021-12-05T15:53:18.085Z	674	8	40	116
2021-12-05T15:53:38.086Z	622	4	48	126
2021-12-05T15:53:58.095Z	569	1	56	135
2021-12-05T15:54:18.102Z	515	0	65	144
2021-12-05T15:54:38.107Z	454	0	74	154
2021-12-05T15:54:58.112Z	401	3	85	164
2021-12-05T15:55:18.116Z	348	6	95	175
2021-12-05T15:55:38.123Z	298	11	106	186
2021-12-05T15:55:58.134Z	244	17	117	196
2021-12-05T15:56:18.149Z	199	26	129	207
2021-12-05T15:56:38.156Z	158	35	143	220
2021-12-05T15:56:58.169Z	120	46	156	231
2021-12-05T15:57:18.175Z	87	58	169	242
2021-12-05T15:57:38.186Z	56	71	183	254
2021-12-05T15:57:58.195Z	34	88	199	266
2021-12-05T15:58:18.207Z	17	104	214	279
2021-12-05T15:58:38.219Z	6	121	229	292
2021-12-05T15:58:58.234Z	0	139	244	304
2021-12-05T15:59:18.238Z	1	160	260	317
2021-12-05T15:59:38.240Z	8	181	277	331
2021-12-05T15:59:58.247Z	21	202	294	344
2021-12-05T16:00:18.249Z	40	224	310	356
2021-12-05T16:00:38.257Z	67	247	327	370
2021-12-05T16:00:58.270Z	96	274	345	383
2021-12-05T16:01:18.282Z	131	298	364	397
2021-12-05T16:01:38.290Z	169	324	381	411
2021-12-05T16:01:58.300Z	212	349	399	424
2021-12-05T16:02:18.313Z	263	375	417	438
2021-12-05T16:02:38.325Z	312	405	437	451
2021-12-05T16:02:58.332Z	364	432	455	466
2021-12-05T16:03:18.336Z	416	458	473	480
2021-12-05T16:03:38.345Z	470	486	491	493
2021-12-05T16:03:58.358Z	531	516	509	507
2021-12-05T16:04:18.366Z	584	543	529	522
2021-12-05T16:04:38.378Z	637	570	547	535
2021-12-05T16:04:58.380Z	688	596	565	549
2021-12-05T16:05:18.383Z	743	623	583	562
2021-12-05T16:05:38.386Z	789	652	602	576
2021-12-05T16:05:58.397Z	831	677	620	591
2021-12-05T16:06:18.407Z	870	703	638	604
2021-12-05T16:06:38.421Z	904	727	655	617
2021-12-05T16:06:58.425Z	937	754	672	630
2021-12-05T16:07:18.438Z	960	777	691	643
2021-12-05T16:07:38.444Z	979	799	707	658
2021-12-05T16:07:58.451Z	992	820	724	671
2021-12-05T16:08:18.457Z	999	842	739	683
2021-12-05T16:08:38.467Z	1000	862	757	696
2021-12-05T16:08:58.470Z	994	880	772	709
2021-12-05T16:09:18.484Z	983	897	787	722
2021-12-05T16:09:38.492Z	964	913	802	734
2021-12-05T16:09:58.504Z	941	929	816	746
2021-12-05T16:10:18.513Z	913	942	831	759
2021-12-05T16:10:38.523Z	880	954	845	770
2021-12-05T16:10:58.536Z	842	965	858	782
2021-12-05T16:11:18.549Z	796	974	870	793
2021-12-05T16:11:38.553Z	751	983	883	804
2021-12-05T16:11:58.554Z	702	989	895	815
2021-12-05T16:12:18.553Z	652	994	905	826
2021-12-05T16:12:38.568Z	593	998	916	836
2021-12-05T16:12:58.579Z	540	1000	925	846
2021-12-05T16:13:18.583Z	486	1000	936	857
2021-12-05T16:13:38.584Z	432	999	944	866
2021-12-05T16:13:58.586Z	379	996	952	875
2021-12-05T16:14:18.594Z	321	992	960	884
2021-12-05T16:14:38.601Z	272	986	967	892
2021-12-05T16:14:58.610Z	225	979	973	901
2021-12-05T16:15:18.616Z	182	970	979	909
2021-12-05T16:15:38.627Z	138	960	984	917
2021-12-05T16:15:58.638Z	102	948	988	924
2021-12-05T16:16:18.642Z	72	935	992	932
2021-12-05T16:16:38.647Z	46	921	995	939
2021-12-05T16:16:58.657Z	24	906	997	945
2021-12-05T16:17:18.672Z	11	888	999	951
2021-12-05T16:17:38.674Z	2	870	1000	957
2021-12-05T16:17:58.686Z	0	851	1000	963
2021-12-05T16:18:18.691Z	4	832	1000	968
2021-12-05T16:18:38.696Z	14	808	999	972
2021-12-05T16:18:58.707Z	30	787	997	977
2021-12-05T16:19:18.720Z	51	764	994	981
2021-12-05T16:19:38.733Z	78	741	991	984
2021-12-05T16:19:58.742Z	113	716	987	988
2021-12-05T16:20:18.747Z	150	689	982	990
2021-12-05T16:20:38.753Z	190	664	977	993
2021-12-05T16:20:58.765Z	235	638	972	995
2021-12-05T16:21:18.772Z	282	611	965	997
2021-12-05T16:21:38.780Z	338	582	958	998
2021-12-05T16:21:58.783Z	390	555	950	999
2021-12-05T16:22:18.788Z	443	528	942	1000
2021-12-05T16:22:38.801Z	498	501	933	1000
2021-12-05T16:22:58.815Z	558	474	924	1000
2021-12-05T16:23:18.816Z	611	444	914	999
2021-12-05T16:23:38.829Z	664	417	902	998
2021-12-05T16:23:58.832Z	714	390	891	997
2021-12-05T16:24:18.844Z	762	364	880	995
2021-12-05T16:24:38.850Z	811	338	868	993
2021-12-05T16:24:58.862Z	852	310	854	991
2021-12-05T16:25:18.868Z	888	285	841	988
2021-12-05T16:25:38.874Z	920	261	827	984
2021-12-05T16:25:58.889Z	947	237	813	981
2021-12-05T16:26:18.891Z	971	212	799	977
2021-12-05T16:26:38.892Z	986	190	783	973
2021-12-05T16:26:58.897Z	996	169	768	968
2021-12-05T16:27:18.904Z	1000	149	752	963
2021-12-05T16:27:38.914Z	998	131	736	957
2021-12-05T16:27:58.916Z	989	113	720	952
2021-12-05T16:28:18.921Z	975	94	702	946
2021-12-05T16:28:38.924Z	955	79	685	938
2021-12-05T16:28:58.929Z	929	65	668	932
2021-12-05T16:29:18.936Z	899	52	651	925
2021-12-05T16:29:38.945Z	860	41	634	917
2021-12-05T16:29:58.951Z	820	30	614	910
2021-12-05T16:30:18.965Z	776	21	596	901
2021-12-05T16:30:38.971Z	730	14	579	893
2021-12-05T16:30:58.984Z	680	8	561	884
2021-12-05T16:31:18.993Z	622	4	543	875
2021-12-05T16:31:39.001Z	569	1	523	866
2021-12-05T16:31:59.002Z	515	0	504	856
2021-12-05T16:32:19.006Z	461	0	486	846
2021-12-05T16:32:39.018Z	407	2	468	836
2021-12-05T16:32:59.019Z	349	6	450	826
2021-12-05T16:33:19.029Z	298	11	430	816
2021-12-05T16:33:39.043Z	249	17	412	804
2021-12-05T16:33:59.047Z	204	25	395	793
2021-12-05T16:34:19.060Z	162	34	377	782
2021-12-05T16:34:39.068Z	120	46	360	770
2021-12-05T16:34:59.082Z	87	58	340	758
2021-12-05T16:35:19.096Z	59	71	323	746
2021-12-05T16:35:39.099Z	36	86	307	734
2021-12-05T16:35:59.106Z	17	102	290	722
2021-12-05T16:36:19.116Z	6	121	274	710
2021-12-05T16:36:39.121Z	0	139	256	697
2021-12-05T16:36:59.134Z	1	158	240	683
2021-12-05T16:37:19.146Z	7	179	225	671
2021-12-05T16:37:39.150Z	21	200	210	658
2021-12-05T16:37:59.153Z	40	224	194	645
2021-12-05T16:38:19.158Z	64	247	180	630
2021-12-05T16:38:39.164Z	93	271	166	617
2021-12-05T16:38:59.174Z	127	296	153	604
2021-12-05T16:39:19.179Z	169	324	140	591
2021-12-05T16:39:39.191Z	212	349	126	577
2021-12-05T16:39:59.194Z	258	375	115	562
2021-12-05T16:40:19.208Z	307	402	103	549
2021-12-05T16:40:39.222Z	364	429	93	535
2021-12-05T16:40:59.236Z	417	459	82	522
2021-12-05T16:41:19.237Z	471	486	72	507
2021-12-05T16:41:39.253Z	525	513	63	493
2021-12-05T16:41:59.258Z	579	540	54	480
2021-12-05T16:42:19.271Z	638	567	46	466
2021-12-05T16:42:39.274Z	689	597	38	453
2021-12-05T16:42:59.288Z	738	623	32	438
2021-12-05T16:43:19.296Z	784	649	26	424
2021-12-05T16:43:39.300Z	831	675	20	411
2021-12-05T16:43:59.304Z	870	703	15	397
2021-12-05T16:44:19.316Z	904	727	11	383
2021-12-05T16:44:39.328Z	934	751	7	370
2021-12-05T16:44:59.329Z	958	774	5	357
2021-12-05T16:45:19.334Z	979	796	2	344
2021-12-05T16:45:39.346Z	992	820	1	331
2021-12-05T16:45:59.351Z	999	841	0	317
2021-12-05T16:46:19.367Z	1000	860	0	304
2021-12-05T16:46:39.367Z	995	878	1	292
2021-12-05T16:46:59.378Z	983	897	2	279
2021-12-05T16:47:19.391Z	966	913	4	267
2021-12-05T16:47:39.400Z	943	928	7	254
2021-12-05T16:47:59.407Z	915	941	10	242
2021-12-05T16:48:19.411Z	883	953	14	231
2021-12-05T16:48:39.412Z	841	965	18	219
2021-12-05T16:48:59.428Z	800	975	24	208
2021-12-05T16:49:19.434Z	755	982	30	196
2021-12-05T16:49:39.444Z	707	989	36	186
2021-12-05T16:49:59.450Z	650	994	43	175
2021-12-05T16:50:19.458Z	598	998	51	165
2021-12-05T16:50:39.462Z	544	1000	60	154
2021-12-05T16:50:59.470Z	489	1000	69	144
2021-12-05T16:51:19.482Z	435	999	79	135
2021-12-05T16:51:39.489Z	376	996	89	126
2021-12-05T16:51:59.490Z	324	992	99	117
2021-12-05T16:52:19.504Z	275	986	111	107
2021-12-05T16:52:39.514Z	228	979	123	99
2021-12-05T16:52:59.518Z	184	971	135	91
2021-12-05T16:53:19.518Z	139	961	148	83
2021-12-05T16:53:39.520Z	104	948	162	76
2021-12-05T16:53:59.533Z	73	936	176	68
2021-12-05T16:54:19.547Z	47	922	190	61
2021-12-05T16:54:39.547Z	27	907	204	55
2021-12-05T16:54:59.555Z	11	890	219	49
2021-12-05T16:55:19.561Z	3	871	236	43
2021-12-05T16:55:39.564Z	0	852	252	37
2021-12-05T16:55:59.570Z	3	832	268	32
2021-12-05T16:56:19.575Z	13	811	284	28
2021-12-05T16:56:39.583Z	30	787	300	24
2021-12-05T16:56:59.593Z	51	764	319	20
2021-12-05T16:57:19.605Z	77	741	336	16
2021-12-05T16:57:39.617Z	109	717	353	12
2021-12-05T16:57:59.628Z	145	692	370	10
2021-12-05T16:58:19.642Z	190	664	388	7
2021-12-05T16:58:39.649Z	234	638	408	5
2021-12-05T16:58:59.662Z	282	612	425	3
2021-12-05T16:59:19.671Z	332	585	443	2
2021-12-05T16:59:39.686Z	389	558	461	1
2021-12-05T16:59:59.695Z	443	528	479	0
2021-12-05T17:00:19.702Z	497	501	500	0
2021-12-05T17:00:39.704Z	551	474	518	0
2021-12-05T17:00:59.706Z	605	447	536	1
2021-12-05T17:01:19.720Z	663	420	554	2
2021-12-05T17:01:39.731Z	713	390	574	3
2021-12-05T17:01:59.731Z	761	364	592	5
2021-12-05T17:02:19.737Z	806	338	609	7
2021-12-05T17:02:39.737Z	847	313	627	9
2021-12-05T17:02:59.751Z	888	288	644	12
2021-12-05T17:03:19.766Z	920	261	664	15
2021-12-05T17:03:39.768Z	947	237	680	19
2021-12-05T17:03:59.781Z	968	215	697	23
2021-12-05T17:04:19.793Z	985	193	714	27
2021-12-05T17:04:39.794Z	996	170	730	32
2021-12-05T17:04:59.798Z	1000	150	748	37
2021-12-05T17:05:19.803Z	998	131	763	43
2021-12-05T17:05:39.813Z	990	113	778	48
2021-12-05T17:05:59.821Z	975	97	793	54
2021-12-05T17:06:19.835Z	955	79	809	61
2021-12-05T17:06:39.837Z	930	65	823	68
2021-12-05T17:06:59.843Z	900	53	837	75
2021-12-05T17:07:19.852Z	866	41	850	82
2021-12-05T17:07:39.853Z	822	30	863	90
2021-12-05T17:07:59.864Z	779	22	876	99
2021-12-05T17:08:19.869Z	732	14	888	107
2021-12-05T17:08:39.877Z	683	9	899	115
2021-12-05T17:08:59.888Z	626	4	909	124
2021-12-05T17:09:19.901Z	573	1	921	134
2021-12-05T17:09:39.907Z	519	0	930	144
2021-12-05T17:09:59.919Z	465	0	939	153
2021-12-05T17:10:19.931Z	406	2	947	163
2021-12-05T17:10:39.943Z	353	6	956	174
2021-12-05T17:10:59.956Z	302	10	963	185
2021-12-05T17:11:19.960Z	254	17	970	195
2021-12-05T17:11:39.962Z	203	24	975	206
2021-12-05T17:11:59.971Z	161	34	981	217
2021-12-05T17:12:19.972Z	123	45	986	230
2021-12-05T17:12:39.972Z	90	57	990	241
2021-12-05T17:12:59.976Z	61	70	993	253
2021-12-05T17:13:19.986Z	35	85	996	265
2021-12-05T17:13:40.001Z	18	102	998	277
2021-12-05T17:14:00.008Z	7	119	999	291
2021-12-05T17:14:20.007Z	1	138	1000	303
2021-12-05T17:14:40.015Z	1	157	1000	316
2021-12-05T17:15:00.021Z	8	177	999	328
2021-12-05T17:15:20.029Z	20	201	998	341
2021-12-05T17:15:40.035Z	38	223	996	356
2021-12-05T17:16:00.037Z	62	246	993	369
2021-12-05T17:16:20.045Z	91	270	990	382
2021-12-05T17:16:40.054Z	128	294	986	395
2021-12-05T17:17:00.061Z	167	322	980	408
2021-12-05T17:17:20.073Z	209	348	975	423
2021-12-05T17:17:40.079Z	255	374	969	437
2021-12-05T17:18:00.080Z	303	400	962	450
2021-12-05T17:18:20.089Z	360	430	955	464
2021-12-05T17:18:40.100Z	413	457	947	477
2021-12-05T17:19:00.113Z	467	484	938	492
2021-12-05T17:19:20.126Z	521	511	929	506
2021-12-05T17:19:40.132Z	580	541	920	519
2021-12-05T17:20:00.140Z	633	568	908	533
2021-12-05T17:20:20.143Z	685	594	898	548
2021-12-05T17:20:40.147Z	733	621	887	561
2021-12-05T17:21:00.158Z	785	647	875	575
2021-12-05T17:21:20.165Z	828	675	861	588
2021-12-05T17:21:40.166Z	866	700	849	603
2021-12-05T17:22:00.176Z	901	725	836	616
2021-12-05T17:22:20.190Z	934	751	822	629
2021-12-05T17:22:40.202Z	958	774	807	642
2021-12-05T17:23:00.210Z	977	796	792	656
2021-12-05T17:23:20.212Z	990	817	777	669
2021-12-05T17:23:40.224Z	999	840	762	682
2021-12-05T17:24:00.227Z	1000	859	745	696
2021-12-05T17:24:20.237Z	995	878	729	708
2021-12-05T17:24:40.238Z	983	895	713	720
2021-12-05T17:25:00.252Z	967	912	695	732
2021-12-05T17:25:20.256Z	945	927	678	745
2021-12-05T17:25:40.263Z	918	940	661	757
2021-12-05T17:26:00.278Z	882	954	644	768
2021-12-05T17:26:20.279Z	845	964	625	780
2021-12-05T17:26:40.284Z	804	974	607	792
2021-12-05T17:27:00.291Z	759	982	590	803
2021-12-05T17:27:20.300Z	706	989	572	813
2021-12-05T17:27:40.314Z	656	994	552	825
2021-12-05T17:28:00.322Z	604	997	534	835
2021-12-05T17:28:20.335Z	544	999	516	845
2021-12-05T17:28:40.346Z	490	1000	498	855
2021-12-05T17:29:00.352Z	436	999	478	865
2021-12-05T17:29:20.363Z	383	996	460	874
2021-12-05T17:29:40.371Z	326	993	442	883
2021-12-05T17:30:00.384Z	277	987	423	891
2021-12-05T17:30:20.391Z	230	980	405	901
2021-12-05T17:30:40.404Z	186	971	387	909
2021-12-05T17:31:00.418Z	142	961	370	916
2021-12-05T17:31:20.427Z	106	949	351	924
2021-12-05T17:31:40.440Z	75	937	334	931
2021-12-05T17:32:00.454Z	47	923	317	938
2021-12-05T17:32:20.459Z	27	906	298	944
2021-12-05T17:32:40.462Z	12	890	282	951
2021-12-05T17:33:00.475Z	3	873	266	957
2021-12-05T17:33:20.481Z	0	854	250	962
2021-12-05T17:33:40.489Z	3	832	233	967
2021-12-05T17:34:00.503Z	12	812	218	972
2021-12-05T17:34:20.510Z	27	790	203	976
2021-12-05T17:34:40.522Z	50	765	189	980
2021-12-05T17:35:00.525Z	76	742	174	984
2021-12-05T17:35:20.535Z	107	718	160	987
2021-12-05T17:35:40.542Z	143	693	147	990
2021-12-05T17:36:00.543Z	187	666	135	993
2021-12-05T17:36:20.545Z	231	640	121	995
2021-12-05T17:36:40.547Z	278	614	110	997
2021-12-05T17:37:00.556Z	333	587	99	998
2021-12-05T17:37:20.562Z	385	558	87	999
2021-12-05T17:37:40.567Z	438	531	77	1000
2021-12-05T17:38:00.569Z	492	504	68	1000
2021-12-05T17:38:20.572Z	552	477	59	1000
2021-12-05T17:38:40.576Z	605	447	50	999
2021-12-05T17:39:00.579Z	657	420	43	998
2021-12-05T17:39:20.587Z	707	394	36	997
2021-12-05T17:39:40.590Z	760	365	29	995
2021-12-05T17:40:00.595Z	805	339	23	993
2021-12-05T17:40:20.610Z	846	313	18	991
2021-12-05T17:40:40.610Z	882	289	13	988
2021-12-05T17:41:00.622Z	918	262	10	985
2021-12-05T17:41:20.625Z	945	239	6	981
2021-12-05T17:41:40.632Z	967	216	4	977
2021-12-05T17:42:00.638Z	985	194	2	973
2021-12-05T17:42:20.641Z	995	171	0	969
2021-12-05T17:42:40.642Z	1000	151	0	963
2021-12-05T17:43:00.657Z	998	133	0	958
2021-12-05T17:43:20.665Z	990	113	1	952
2021-12-05T17:43:40.665Z	977	96	3	946
2021-12-05T17:44:00.669Z	958	81	5	939
2021-12-05T17:44:20.677Z	930	67	8	933
2021-12-05T17:44:40.681Z	900	53	12	926
2021-12-05T17:45:00.685Z	866	41	16	918
2021-12-05T17:45:20.701Z	827	31	20	910
2021-12-05T17:45:40.715Z	780	23	26	902
2021-12-05T17:46:00.719Z	733	15	33	894
2021-12-05T17:46:20.721Z	684	9	39	885
2021-12-05T17:46:40.732Z	633	4	47	876
2021-12-05T17:47:00.747Z	575	1	54	867
2021-12-05T17:47:20.749Z	521	0	64	857
2021-12-05T17:47:40.757Z	467	0	73	847
2021-12-05T17:48:00.759Z	408	2	82	837
2021-12-05T17:48:20.772Z	355	5	94	827
2021-12-05T17:48:40.773Z	305	10	105	816
2021-12-05T17:49:00.786Z	256	16	116	805
2021-12-05T17:49:20.796Z	206	24	128	794
2021-12-05T17:49:40.799Z	164	34	141	783
2021-12-05T17:50:00.812Z	126	44	154	771
2021-12-05T17:50:20.824Z	93	56	167	760
2021-12-05T17:50:40.827Z	61	70	181	748
2021-12-05T17:51:00.830Z	38	85	196	735
2021-12-05T17:51:20.845Z	20	100	211	723
2021-12-05T17:51:40.849Z	7	117	226	711
2021-12-05T17:52:00.851Z	1	137	243	698
2021-12-05T17:52:20.862Z	1	156	258	685
2021-12-05T17:52:40.877Z	6	176	274	672
2021-12-05T17:53:00.889Z	20	200	290	659
2021-12-05T17:53:20.896Z	37	222	308	645
2021-12-05T17:53:40.904Z	60	244	325	632
2021-12-05T17:54:00.916Z	92	268	342	619
2021-12-05T17:54:20.927Z	125	295	361	606
2021-12-05T17:54:40.941Z	163	320	379	591
2021-12-05T17:55:00.956Z	205	345	396	578
2021-12-05T17:55:20.965Z	255	374	414	565
2021-12-05T17:55:40.972Z	304	400	433	550
2021-12-05T17:56:00.980Z	354	427	451	536
2021-12-05T17:56:20.991Z	406	453	469	523
2021-12-05T17:56:41.005Z	466	483	487	509
2021-12-05T17:57:01.007Z	520	510	507	494
2021-12-05T17:57:21.011Z	574	537	525	481
2021-12-05T17:57:41.020Z	632	564	543	467
2021-12-05T17:58:01.028Z	684	594	563	454
2021-12-05T17:58:21.037Z	733	620	581	439
2021-12-05T17:58:41.042Z	779	646	599	426
2021-12-05T17:59:01.056Z	827	672	616	412
2021-12-05T17:59:21.064Z	866	700	636	399
2021-12-05T17:59:41.064Z	900	724	653	384
2021-12-05T18:00:01.073Z	930	748	670	371
2021-12-05T18:00:21.085Z	958	771	687	358
2021-12-05T18:00:41.086Z	977	796	705	345
2021-12-05T18:01:01.099Z	990	817	721	331
2021-12-05T18:01:21.114Z	998	837	737	319
2021-12-05T18:01:41.125Z	1000	859	753	306
2021-12-05T18:02:01.138Z	995	877	770	292
2021-12-05T18:02:21.148Z	985	894	785	280
2021-12-05T18:02:41.152Z	967	910	799	268
2021-12-05T18:03:01.155Z	945	927	815	256
2021-12-05T18:03:21.160Z	918	940	829	243
2021-12-05T18:03:41.168Z	886	952	842	232
2021-12-05T18:04:01.174Z	846	964	855	221
2021-12-05T18:04:21.178Z	805	974	869	208
2021-12-05T18:04:41.180Z	760	981	881	197
2021-12-05T18:05:01.189Z	713	988	892	187
2021-12-05T18:05:21.193Z	657	994	903	176
2021-12-05T18:05:41.205Z	605	997	915	165
2021-12-05T18:06:01.213Z	552	999	924	155
2021-12-05T18:06:21.223Z	492	1000	934	146
